flip_angle,1,5,9,11,15,20,25,30,40
10,0.8835383334364058,1.8934813978945129,2.442126658645774,2.62220103637687,2.945014428105387,3.1887703396364846,3.359524306440458,3.550325916195937,3.6123393289214745
30,1.429644470239486,2.8606355456105272,3.410090564172618,3.3694682221138756,3.807631870375388,3.9247491612177137,3.890730515482891,3.8135387743537694,3.686956994434192
40,1.4864499764179575,2.922728255147846,3.2603256421543967,3.0159518745233935,3.5663864143450152,3.6233174047652703,3.441861547737396,3.3157096350605255,3.127800706895526
50,1.5057234067349985,2.852298769546084,2.898452650340584,2.558741406048438,3.1919731392214685,3.078960098370586,2.941884164962206,2.8199151972945047,2.5572770006022445
70,1.5360843891046672,2.464948971720316,2.079825631266027,1.6949345804453375,2.3955529027323523,2.192008162595314,2.0967247641241156,1.9953777874332237,1.7703916859843762
90,1.5379283572497229,1.7911974025687394,1.514926609352211,1.0214352614248,1.7144042677668232,1.5540749107608118,1.476740461420038,1.3830615767134105,1.2515667636962386
