flip_angle,1,5,9,11,15,20
10,26.70517198992832,25.463523560328824,24.741642690853904,24.51389432912152,23.558435688487048,22.846172727472812
30,41.952790699052514,38.1483981723656,34.56431839163238,31.384257008906744,30.366471651412574,27.99377058610524
40,43.64837831115388,38.74483388270272,33.05190563976952,27.95155954739602,28.63384439290883,25.361706556620938
50,44.2915307156531,38.17046909605769,29.50495372010233,23.966545938742133,25.78217439975496,22.094880837553347
70,44.93289486697857,33.266862031929904,21.35824896355534,16.64598516211989,19.40302284372501,15.902124192026148
90,45.15699967556832,24.526033974025253,15.947487838934796,10.63848773151972,14.20862753159557,11.664529774710736
