flip_angle,1,5,9,11,15
10,43.67349219532719,43.344986803458355,42.297261098343355,44.56545294480251,41.49398955109864
20,44.442397237981446,43.93852494853997,45.08512567589881,44.06989508678353,44.50216304482563
30,45.842992435472624,45.66985779206931,50.0786714305721,49.16912706743791,44.698705852463426
60,54.07066204089192,50.434067457605096,71.6403020969301,74.82204172061,50.270704140211365
80,54.93412171729584,52.77432424627462,76.05319543474927,87.93590870308833,51.77275996386575
90,55.67269160427754,54.294747789651595,75.2798899190974,93.68597359773584,52.363925622048896
