flip_angle,1,5,9,11,15
10,0.5450685769666371,0.5442147671914409,0.5453199837297565,0.54963783002642,0.5508983069248423
20,0.5864459008386513,0.581352648181377,0.5740017894452394,0.5665519958220698,0.5701759956305481
30,0.6287423851082237,0.6067748559717894,0.5827394820445478,0.5684366229892044,0.5715737317758538
60,0.6979904791971139,0.5861869575428513,0.5681250476586591,0.4955692591624194,0.552275075888125
80,0.7138549530772396,0.548773246630669,0.5714217625828388,0.4810143490731766,0.54171282155941
90,0.7172390742506042,0.5446277503555419,0.5673787873489953,0.4826198883731169,0.5417537818995898
